ext_id,name,kcal,protein,carb,fat,fiber
173021,"Figs, raw",74.0,0.75,19.18,0.3,2.9
173022,"Figs, canned, water pack, solids and liquids",53.0,0.4,13.99,0.1,2.2
173023,"Figs, canned, light syrup pack, solids and liquids",69.0,0.39,17.95,0.1,1.8
173024,"Figs, canned, heavy syrup pack, solids and liquids",88.0,0.38,22.9,0.1,2.2
173025,"Figs, canned, extra heavy syrup pack, solids and liquids",107.0,0.38,27.86,0.1,0
173026,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra light syrup, solids and liquids",45.0,0.4,11.63,0.07,1.1
173027,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, light syrup, solids and liquids",57.0,0.4,14.93,0.07,1.0
173028,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids",73.0,0.39,18.91,0.07,1.0
173029,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra heavy syrup, solids and liquids",88.0,0.39,22.89,0.07,1.1
173030,"Gooseberries, raw",44.0,0.88,10.18,0.58,4.3
173031,"Gooseberries, canned, light syrup pack, solids and liquids",73.0,0.65,18.75,0.2,2.4
173032,"Goji berries, dried",349.0,14.26,77.06,0.39,13.0
173033,"Grapefruit, raw, pink and red and white, all areas",32.0,0.63,8.08,0.1,1.1
173034,"Grapefruit, raw, white, Florida",32.0,0.63,8.19,0.1,0
173035,"Grapefruit, sections, canned, water pack, solids and liquids",36.0,0.58,9.15,0.1,0.4
173036,"Grapefruit, sections, canned, juice pack, solids and liquids",37.0,0.7,9.21,0.09,0.4
173037,"Grapefruit, sections, canned, light syrup pack, solids and liquids",60.0,0.56,15.44,0.1,0.4
173038,"Grapefruit juice, pink or red, with added calcium",39.0,0.51,7.74,0.68,0.3
173039,"Grapefruit juice, white, raw",39.0,0.5,9.2,0.1,0.1
173040,"Grapes, muscadine, raw",57.0,0.81,13.93,0.47,3.9
173041,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid",60.0,0.37,14.77,0.13,0.2
173042,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",60.0,0.37,14.77,0.13,0.2
173043,"Groundcherries, (cape-gooseberries or poha), raw",53.0,1.9,11.2,0.7,0
173044,"Guavas, common, raw",68.0,2.55,14.32,0.95,5.4
173045,"Guavas, strawberry, raw",69.0,0.58,17.36,0.6,5.4
173046,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",195.0,28.33,0.82,8.76,0.0
173047,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",206.0,28.24,0.88,9.97,0.0
173048,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",179.0,28.48,0.74,6.95,0.0
173049,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, all grades, raw",143.0,22.61,0.0,5.84,0.0
173050,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",165.0,30.78,0.0,4.68,0.0
173051,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",170.0,29.12,0.0,5.92,0.0
173052,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",165.0,29.35,0.0,5.25,0.0
173053,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",128.0,23.04,0.0,3.98,0.0
173054,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",246.0,24.66,1.53,15.7,0.0
173055,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",259.0,24.24,1.81,17.21,0.0
173056,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",226.0,25.28,1.1,13.43,0.0
173057,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",180.0,19.7,1.51,10.6,0.0
173058,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",178.0,28.15,0.0,7.31,0.0
173059,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",188.0,28.0,0.0,8.42,0.0
173060,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",164.0,28.37,0.0,5.65,0.0
173061,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",242.0,26.0,0.8,15.0,0.0
173062,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",179.0,20.1,0.0,10.9,0.0
173063,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",239.0,27.4,0.6,14.1,0.0
173064,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",253.0,26.8,0.6,15.9,0.0
173065,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",219.0,28.3,0.4,11.6,0.0
173066,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",199.0,20.8,0.6,12.6,0.0
173067,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",170.0,21.6,0.0,9.3,0.0
173068,"Beef, Australian, imported, grass-fed, ground, 85% lean / 15% fat, raw",239.0,17.72,0.0,18.12,0.0
173069,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",208.0,28.66,0.0,10.34,0.0
173070,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",184.0,29.67,0.0,7.26,0.0
173071,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",198.0,29.06,0.0,9.11,0.0
173072,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",205.0,21.13,0.0,13.36,0.0
173073,"Beef, New Zealand, imported, brisket point end, separable lean only, cooked, braised",202.0,34.51,0.0,7.05,0.0
173074,"Beef, New Zealand, imported, brisket point end, separable lean only, raw",125.0,20.92,0.0,4.62,0.0
173075,"Beef, New Zealand, imported, chuck eye roll, separable lean only, raw",131.0,20.46,0.0,5.41,0.0
173076,"Beef, New Zealand, imported, chuck eye roll, separable lean only, cooked, braised",208.0,32.08,0.0,8.89,0.0
173077,"Beef, New Zealand, imported, flank, separable lean only, cooked, braised",194.0,30.75,0.0,7.92,0.0
173078,"Beef, New Zealand, imported, flank, separable lean only, raw",142.0,20.53,0.0,6.67,0.0
173079,"Beef, New Zealand, imported, flat, separable lean only, cooked, braised",226.0,33.22,0.0,10.3,0.0
173080,"Beef, New Zealand, imported, flat, separable lean only, raw",154.0,21.3,0.0,7.69,0.0
173081,"Beef, New Zealand, imported, variety meats and by-products, heart, cooked, boiled",179.0,31.29,0.0,6.0,0.0
173082,"Beef, New Zealand, imported, intermuscular fat, cooked",560.0,7.9,3.39,57.22,0.0
173083,"Beef, New Zealand, imported, intermuscular fat, raw",602.0,6.97,0.01,63.78,0.0
173084,"Beef, New Zealand, imported, variety meats and by-products, kidney, cooked, boiled",157.0,27.28,0.0,5.27,0.0
173085,"Beef, New Zealand, imported, knuckle, cooked, fast fried",178.0,27.51,0.0,7.58,0.0
173086,"Beef, New Zealand, imported, manufacturing beef, raw",119.0,21.23,0.23,3.68,0.0
173087,"Beef, New Zealand, imported, oyster blade, separable lean only, cooked, braised",196.0,29.87,0.0,8.46,0.0
173088,"Beef, New Zealand, imported, oyster blade, separable lean only, raw",155.0,21.83,0.0,7.56,0.0
173089,"Beef, New Zealand, imported, ribs prepared, cooked, fast roasted",197.0,27.23,0.09,9.74,0.0
173090,"Beef, New Zealand, imported, subcutaneous fat, cooked",731.0,6.5,0.0,78.3,0.0
173091,"Beef, New Zealand, imported, subcutaneous fat, raw",685.0,8.5,0.0,72.38,0.0
173092,"Beef, New Zealand, imported, sweetbread, cooked, boiled",318.0,12.53,0.0,29.79,0.0
173093,"Beef, New Zealand, imported, sweetbread, raw",303.0,11.51,0.0,28.6,0.0
173094,"Beef, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",200.0,29.37,0.27,9.01,0.0
173095,"Beef, New Zealand, imported, variety meats and by-products, tripe cooked, boiled",103.0,19.0,0.0,2.98,0.0
173096,"Beef, New Zealand, imported, variety meats and by-products, tripe uncooked, raw",77.0,14.86,0.0,1.98,0.0
173097,"Beef, New Zealand, imported, bolar blade, separable lean and fat, cooked, fast roasted",228.0,31.3,0.0,11.37,0.0
173098,"Beef, New Zealand, imported, bolar blade, separable lean and fat, raw",159.0,21.29,0.0,8.22,0.0
173099,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, cooked, braised",252.0,29.92,0.0,14.74,0.0
173100,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, raw",181.0,19.38,0.0,11.45,0.0
173101,"Beef, New Zealand, imported, cube roll, separable lean and fat, cooked, fast roasted",286.0,27.79,0.03,19.45,0.0
173102,"Beef, New Zealand, imported, cube roll, separable lean and fat, raw",225.0,18.22,1.26,16.31,0.0
173103,"Beef, New Zealand, imported, flat, separable lean and fat, raw",177.0,20.57,0.0,10.55,0.0
173104,"Beef, New Zealand, imported, hind shin, separable lean and fat, cooked, braised",196.0,29.82,0.07,8.5,0.0
173105,"Beef, New Zealand, imported, hind shin, separable lean and fat, raw",147.0,20.61,0.0,7.2,0.0
173106,"Beef, New Zealand, imported, oyster blade, separable lean and fat, cooked, braised",197.0,29.79,0.0,8.68,0.0
173107,"Beef, New Zealand, imported, striploin, separable lean and fat, raw",252.0,18.49,0.6,19.53,0.0
173108,"Beef, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",202.0,29.26,0.27,9.35,0.0
173109,"Beef, New Zealand, imported, tenderloin, separable lean and fat, raw",146.0,21.04,0.0,6.88,0.0
173110,"Beef, ground, 93% lean meat / 7% fat, raw",152.0,20.85,0.0,7.0,0.0
173111,"Beef, ground, 97% lean meat / 3% fat, raw",121.0,21.98,0.0,3.0,0.0
173112,"Beef, ground, 97% lean meat / 3% fat, patty, cooked, broiled",153.0,26.36,0.0,4.46,0.0
173113,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled",144.0,26.03,0.0,3.65,0.0
173114,"Beef, ground, 97% lean meat / 3% fat, loaf, cooked, baked",154.0,27.58,0.0,4.06,0.0
173115,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",228.0,34.22,0.0,9.02,0.0
173116,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",155.0,22.78,0.0,6.43,0.0
173117,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",206.0,29.01,0.0,9.1,0.0
173118,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",187.0,29.51,0.0,6.72,0.0
173119,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",201.0,29.16,0.0,8.45,0.0
173120,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",119.0,22.31,0.0,2.62,0.0
173121,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, raw",129.0,23.13,0.0,3.37,0.0
173122,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",128.0,22.18,0.0,3.66,0.0
173123,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",195.0,29.58,0.0,7.63,0.0
173124,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw",129.0,21.34,0.0,4.21,0.0
173125,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw",126.0,21.07,0.0,3.95,0.0
173126,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, raw",130.0,20.76,0.0,4.55,0.0
173127,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, raw",122.0,21.38,0.0,3.35,0.0
173128,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",278.0,18.12,0.12,22.15,0.0
173129,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw",276.0,17.77,0.0,22.21,0.0
173130,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",298.0,28.66,0.0,19.47,0.0
173131,"Snacks, popcorn, microwave, 94% fat free",402.0,10.72,76.04,6.1,13.6
173132,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Double Chocolate Nut Bar",377.0,22.35,51.66,8.99,10.5
173133,"Snacks, M&M MARS, KUDOS Whole Grain Bars, peanut butter",463.0,5.88,64.69,20.78,2.6
173134,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Honey Nut Oat Bar",381.0,22.5,55.13,7.87,11.0
173135,"Snacks, M&M MARS, KUDOS Whole Grain Bar, M&M's milk chocolate",415.0,3.78,73.01,11.95,2.4
173136,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Energy Bar, all flavors",386.0,21.91,50.3,10.79,6.7
173137,"Formulated bar, POWER BAR, chocolate",363.0,14.15,69.63,3.11,5.7
173138,"Formulated bar, MARS SNACKFOOD US, COCOAVIA, Chocolate Blueberry Snack Bar",325.0,6.21,57.87,9.27,4.6
173139,"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut",386.0,16.19,60.21,8.92,5.1
173140,"Snacks, soy chips or crisps, salted",385.0,26.5,53.15,7.35,3.5
173141,"Popcorn, microwave, regular (butter) flavor, made with palm oil",535.0,8.38,57.26,30.22,10.0
173142,"Snacks, plantain chips, salted",531.0,2.28,63.84,29.59,3.5
173143,"Tortilla chips, yellow, plain, salted",497.0,6.62,67.38,22.33,4.7
173144,"Snacks, granola bar, KASHI GOLEAN, crunchy, mixed flavors",393.0,17.88,59.58,9.23,5.9
173145,"Snacks, granola bar, chewy, reduced sugar, all flavors",412.0,5.55,69.4,12.5,3.1
173146,"Snacks, granola bites, mixed flavors",451.0,7.17,66.27,17.5,5.7
173147,"Snacks, pita chips, salted",457.0,11.79,68.26,15.2,3.8
173148,"Snacks, granola bars, soft, almond, confectioners coating",455.0,8.6,60.13,20.0,4.3
173149,"Formulated bar, high fiber, chewy, oats and chocolate",389.0,5.0,69.82,10.0,22.5
173150,"Snacks, bagel chips, plain",451.0,12.34,66.36,15.14,4.1
173151,"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR",403.0,9.38,66.72,10.93,7.5
173152,"Snacks, yucca (cassava) chips, salted",515.0,1.34,69.23,25.91,3.7
173153,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX",415.0,5.71,72.27,11.43,3.8
173154,"Snacks, granola bar, QUAKER, DIPPS, all flavors",480.0,7.52,64.96,20.42,3.2
173155,"Snacks, brown rice chips",384.0,8.2,81.5,2.8,4.2
173156,"Snack, Pretzel, hard chocolate coated",467.0,7.05,70.07,17.64,3.5
173157,"Snacks, peas, roasted, wasabi-flavored",432.0,14.11,62.2,14.11,3.8
173158,"Formulated Bar, SOUTH BEACH protein bar",412.0,30.34,38.4,15.17,7.3
173159,"Snack, BALANCE, original bar",415.0,28.0,48.73,12.0,3.1
173160,"Snacks, shrimp cracker",426.0,7.14,59.09,17.86,5.6
173161,Rice crackers,416.0,10.0,82.64,5.0,0.0
173162,"Beverages, MONSTER energy drink, low carb",5.0,0.0,1.38,0.0,0.0
173163,"Beverages, Whiskey sour mix, powder",383.0,0.6,97.3,0.1,0.0
173164,"Alcoholic beverage, whiskey sour, prepared with water, whiskey and powder mix",164.0,0.1,15.85,0.02,0.0
173165,"Beverages, THE COCA-COLA COMPANY, NOS energy drink, Original, grape, loaded cherry, charged citrus, fortified with vitamins B6 and B12",44.0,0.0,11.25,0.0,0.0
173166,"Beverages, water, bottled, yumberry, pomegranate with anti-oxidants, zero calories",5.0,0.0,1.25,0.0,0.0
173167,"Beverages, ABBOTT, EAS whey protein powder",385.0,66.67,17.95,5.13,0.0
173168,"Alcoholic beverage, creme de menthe, 72 proof",371.0,0.0,41.6,0.3,0.0
173169,"Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink",138.0,5.38,17.29,5.38,1.2
173170,"Beverages, SLIMFAST, Meal replacement,  High Protein Shake, Ready-To-Drink, 3-2-1 plan",61.0,6.59,0.85,3.38,0.4
173171,"Beverages, UNILEVER, SLIMFAST, meal replacement, regular, ready-to-drink,  3-2-1 Plan",57.0,3.32,7.74,1.93,1.6
173172,"Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan",448.0,8.13,73.92,13.34,18.1
173173,"Beverages, FUZE, orange mango, fortified with vitamins A, C, E, B6",38.0,0.68,9.2,0.06,0.2
173174,"Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,",433.0,27.87,50.0,13.46,18.2
173175,"Beverages, Acai berry drink, fortified",62.0,0.83,12.83,0.83,1.2
173176,"Alcoholic beverage, wine, dessert, sweet",160.0,0.2,13.69,0.0,0.0
173177,"Beverages, Whey protein powder isolate",359.0,58.14,29.07,1.16,0.0
173178,"Beverages, Orange juice, light, No pulp",21.0,0.21,5.42,0.0,0.0
173179,"Beverages, The COCA-COLA company, Hi-C Flashin' Fruit Punch",45.0,0.0,12.5,0.0,0.0
173180,"Beverages, Protein powder whey based",352.0,78.13,6.25,1.56,3.1
173181,"Beverages, Protein powder soy based",388.0,55.56,28.89,5.56,6.7
173182,"Beverages, rich chocolate, powder",372.0,0.0,92.96,0.0,0.0
173184,"Beverages, chocolate malt, powder, prepared with fat free milk",49.0,3.25,8.64,0.17,0.0
173185,"Alcoholic beverage, wine, table, all",83.0,0.07,2.72,0.0,0.0
173186,"Beverages, V8 SPLASH Smoothies, Peach Mango",37.0,1.22,7.76,0.0,0.0
173187,"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",21.0,0.83,1.25,1.46,0.4
173189,"Beverages, MINUTE MAID, Lemonada, Limeade",50.0,0.0,13.75,0.0,0.0
173190,"Alcoholic beverage, wine, table, red",85.0,0.07,2.61,0.0,0.0
173191,"Alcoholic Beverage, wine, table, red, Barbera",85.0,0.07,2.79,0.0,0
173192,"Alcoholic Beverage, wine, table, red, Zinfandel",88.0,0.07,2.86,0.0,0
173193,"Alcoholic Beverage, wine, table, red, Petite Sirah",85.0,0.07,2.68,0.0,0
173194,"Alcoholic Beverage, wine, table, red, Claret",83.0,0.07,3.01,0.0,0
173195,"Alcoholic beverage, wine, table, white, Chenin Blanc",80.0,0.07,3.31,0.0,0
173196,"Alcoholic beverage, wine, table, white, Fume Blanc",82.0,0.07,2.27,0.0,0
173197,"Beverages, Mixed vegetable and fruit juice drink, with added nutrients",29.0,0.04,7.47,0.01,0.0
173198,"Alcoholic beverage, wine, table, white, Muller Thurgau",76.0,0.07,3.48,0.0,0
173199,"Carbonated beverage, cream soda",51.0,0.0,13.3,0.0,0.0
173200,"Alcoholic beverage, wine, table, white, Riesling",80.0,0.07,3.74,0.0,0
173201,"Alcoholic beverage, wine, table, white, Sauvignon Blanc",81.0,0.07,2.05,0.0,0
173202,"Alcoholic beverage, wine, table, white, late harvest",112.0,0.07,13.39,0.0,0
173203,"Beverages, carbonated, grape soda",43.0,0.0,11.2,0.0,0.0
173205,"Beverages, carbonated, lemon-lime soda, no caffeine",41.0,0.09,10.42,0.0,0.0
173206,"Beverages, carbonated, SPRITE, lemon-lime, without caffeine",40.0,0.05,10.14,0.02,0.0
173208,"Alcoholic Beverage, wine, table, red, Burgundy",86.0,0.07,3.69,0.0,0
173209,"Beverages, carbonated, pepper-type, contains caffeine",41.0,0.0,10.4,0.1,0.0
173210,"Beverages, Energy drink, RED BULL",43.0,0.46,10.23,0.0,0.0
173212,"Beverages, tea, black, ready to drink, decaffeinated",38.0,0.0,8.75,0.0,0.0
173213,"Beverages, grape juice drink, canned",57.0,0.0,14.55,0.0,0.1
173214,"Beverages, Cranberry juice cocktail",52.0,0.0,12.25,0.34,0
173215,"Beverages, SNAPPLE, tea, black and green, ready to drink, peach, diet",2.0,0.1,0.1,0.0,0.0
173216,"Lemonade, frozen concentrate, white",196.0,0.22,49.89,0.7,0.3
173217,"Lemonade, frozen concentrate, white, prepared with water",40.0,0.07,10.42,0.04,0.0
173218,"Beverages, SNAPPLE, tea, black and green, ready to drink, lemon, diet",2.0,0.1,0.1,0.0,0.0
173219,"Beverages, Malted drink mix, natural, with added nutrients, powder, prepared with whole milk",86.0,3.67,10.67,3.21,0.0
173220,"Beverages, Malted drink mix, natural, powder, dairy based.",428.0,14.29,71.21,9.52,0.1
173221,"Beverages, Malted drink mix, natural, powder, prepared with whole milk",88.0,3.86,10.23,3.62,0.1
173222,"Beverages, OVALTINE, chocolate malt powder",372.0,0.0,92.96,0.0,0.0
173223,"Beverages, orange and apricot juice drink, canned",51.0,0.3,12.7,0.1,0.1
173224,"Beverages, pineapple and grapefruit juice drink, canned",47.0,0.2,11.6,0.1,0.1
173225,"Beverages, pineapple and orange juice drink, canned",50.0,1.3,11.8,0.0,0.1
173226,"Shake, fast food, vanilla",148.0,3.37,19.59,6.52,0.9
173227,"Beverages, tea, black, brewed, prepared with tap water",1.0,0.0,0.3,0.0,0.0
173228,"Beverages, tea, instant, decaffeinated, lemon, diet",338.0,3.3,85.4,0.6,0.0
173229,"Beverages, tea, instant, decaffeinated, lemon, sweetened",401.0,0.12,98.55,0.73,0.0
173230,"Beverages, tea, instant, unsweetened, powder",315.0,20.21,58.66,0.0,8.5
173231,"Beverages, tea, instant, lemon, diet",2.0,0.02,0.44,0.0,0.0
173232,"Beverages, tea, herb, other than chamomile, brewed",1.0,0.0,0.2,0.0,0.0
173235,"Beverages, orange-flavor drink, breakfast type, powder",386.0,0.0,98.94,0.0,0.4
173236,"Beverages, orange-flavor drink, breakfast type, powder, prepared with water",49.0,0.0,12.65,0.0,0.1
173237,"Beverages, Orange-flavor drink, breakfast type, low calorie, powder",217.0,3.6,85.9,0.0,3.8
173238,"English muffins, plain, unenriched, without calcium propionate (includes sourdough)",235.0,7.7,46.0,1.8,2.7
173239,"Pie, apple, commercially prepared, unenriched flour",237.0,1.9,34.0,11.0,1.6
173240,"Pie, fried pies, cherry",316.0,3.0,42.6,16.1,2.6
173241,"Tortillas, ready-to-bake or -fry, corn, without added salt",222.0,5.7,46.6,2.5,5.2
173242,"Tortillas, ready-to-bake or -fry, flour, without added calcium",325.0,8.7,55.6,7.1,3.3
173243,"Cake, pound, commercially prepared, fat-free",283.0,5.4,61.0,1.2,1.1
173244,"Cake, yellow, light, dry mix",404.0,4.7,84.1,5.5,1.3
173245,"Archway Home Style Cookies, Coconut Macaroon",460.0,3.02,61.23,22.55,5.1
173246,"Archway Home Style Cookies, Date Filled Oatmeal",400.0,4.67,68.16,12.05,2.1
173247,"Archway Home Style Cookies, Dutch Cocoa",431.0,4.5,69.44,14.99,2.6
173248,"Archway Home Style Cookies, Frosty Lemon",430.0,4.41,64.78,17.11,0.7
173249,"Archway Home Style Cookies, Iced Molasses",420.0,3.5,69.12,14.43,1.0
173250,"Archway Home Style Cookies, Old Fashioned Molasses",406.0,4.27,70.55,11.83,1.1
173251,"Archway Home Style Cookies, Old Fashioned Windmill Cookies",468.0,5.17,72.23,17.55,1.8
173252,"Archway Home Style Cookies, Peanut Butter",480.0,9.0,58.48,24.28,2.8
173253,"Archway Home Style Cookies, Raspberry Filled",400.0,4.35,65.92,13.26,2.2
173254,"George Weston Bakeries, Brownberry Sage and Onion Stuffing Mix, dry",390.0,13.3,72.7,5.1,5.4
173255,"Keebler, Keebler Chocolate Graham SELECTS",465.0,7.1,71.8,16.6,0
173256,"Continental Mills, Krusteaz Almond Poppyseed Muffin Mix, Artificially Flavored, dry",418.0,5.6,75.6,10.3,1.7
173257,"Mckee Baking, Little Debbie Nutty Bars, Wafers with Peanut Butter, Chocolate Covered",548.0,8.0,55.2,32.8,0
173258,"Nabisco, Nabisco Ritz Crackers",492.0,7.23,63.51,23.21,2.3
173259,"Pillsbury, Buttermilk Biscuits, Artificial Flavor, refrigerated dough",236.0,6.4,47.07,2.79,1.6
173260,"Pillsbury, Chocolate Chip Cookies, refrigerated dough",450.0,3.82,60.75,21.26,1.7
173261,"Pillsbury, Crusty French Loaf, refrigerated dough",243.0,8.59,46.35,2.88,2.6
173262,"Sorghum flour, refined, unenriched",357.0,9.53,76.85,1.24,1.9
173263,"Rice, brown, parboiled, cooked, UNCLE BENS",147.0,3.09,31.33,0.85,1.7
173264,"Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES",200.0,4.21,40.75,1.7,1.9
173265,"Pasta, gluten-free, corn and rice flour, cooked",179.0,3.2,38.05,1.0,1.4
173266,"Fast foods, biscuit, with egg and bacon",305.0,11.33,19.06,20.73,0.5
173267,"Fast foods, biscuit, with egg and ham",233.0,10.64,16.37,14.08,0.4
173268,"Fast foods, biscuit, with crispy chicken fillet",300.0,11.93,30.56,14.93,1.4
173269,"Fast foods, croissant, with egg, cheese, and bacon",289.0,12.92,22.5,16.4,1.0
173270,"Fast foods, croissant, with egg, cheese, and ham",261.0,12.45,18.98,14.95,0.9
173271,"Fast foods, croissant, with egg, cheese, and sausage",308.0,12.09,15.9,21.78,1.8
173272,"Fast foods, egg, scrambled",212.0,13.84,2.08,16.18,0.0
173273,"Fast foods, potatoes, hash browns, round pieces or patty",272.0,2.58,28.88,17.04,2.7
173274,"Fast foods, vanilla, light, soft-serve ice cream, with cone",163.0,4.24,26.36,4.86,0.1
173275,"Fast foods, sundae, caramel",196.0,4.71,31.81,5.98,0.0
173276,"Fast foods, sundae, hot fudge",180.0,3.57,30.17,5.46,0.0
173277,"Fast foods, burrito, with beans and beef",191.0,11.52,19.52,7.47,3.0
173278,"Fast foods, burrito, with beans, cheese, and beef",180.0,7.03,23.37,6.8,3.7
173279,"PIZZA HUT 12"" Pepperoni Pizza, Hand-Tossed Crust",280.0,12.86,31.55,11.38,1.7
173280,"PIZZA HUT 12"" Pepperoni Pizza, Pan Crust",298.0,11.97,30.49,14.21,1.8
173281,"PIZZA HUT 12"" Super Supreme Pizza, Hand-Tossed Crust",243.0,10.9,25.62,10.72,2.0
173282,"DOMINO'S 14"" Cheese Pizza, Classic Hand-Tossed Crust",257.0,10.8,33.24,8.97,2.2
173283,"DOMINO'S 14"" Cheese Pizza, Ultimate Deep Dish Crust",265.0,10.76,33.48,9.83,2.4
173284,"PAPA JOHN'S 14"" Cheese Pizza, Original Crust",260.0,11.53,32.74,9.25,1.9
173285,"PAPA JOHN'S 14"" Pepperoni Pizza, Original Crust",275.0,11.97,30.04,11.86,1.2
173286,"PAPA JOHN'S 14"" The Works Pizza, Original Crust",240.0,10.27,26.69,10.21,2.5
173287,"PAPA JOHN'S 14"" Cheese Pizza, Thin Crust",295.0,12.29,26.26,15.66,2.3
173288,"LITTLE CAESARS 14"" Pepperoni Pizza, Large Deep Dish Crust",265.0,12.93,29.03,10.81,1.5
173289,"LITTLE CAESARS 14"" Cheese Pizza, Thin Crust",309.0,16.23,22.85,16.99,1.6
173290,"PIZZA HUT 14"" Cheese Pizza, Hand-Tossed Crust",275.0,11.98,33.42,10.42,2.4
173291,"PIZZA HUT 14"" Cheese Pizza, Pan Crust",276.0,10.85,32.85,11.25,2.1
